inst_id,fiscal_year,account,kind,amount
K1903EBE606,2022,收入合計,total,24075618.0
K1903EBE606,2022,人事費,expense,14262637.0
K1903EBE606,2022,業務費,expense,426214.0
K1903EBE606,2022,材料費,expense,1734019.0
K1903EBE606,2022,維護費,expense,61619.0
K1903EBE606,2022,修繕購置費,expense,107434.0
K1903EBE606,2022,雜支,expense,4150.0
K1903EBE606,2022,行政管理費,expense,354113.0
K1903EBE606,2022,業務發展費,expense,3653150.0
K1903EBE606,2022,延後托育支出,expense,303491.0
K1903EBE606,2022,其他支出,expense,2560244.0
K1903EBE606,2022,支出合計,total,23467071.0
K1903EBE606,2022,本期稅前餘絀,surplus,607647.0
K1903EBE606,2022,本期稅後餘絀,surplus,607647.0
K67A61067B3,2022,教保費收入,revenue,12648031.0
K67A61067B3,2022,教保費收入減項,revenue,-84739.0
K67A61067B3,2022,延後托育收入,revenue,412320.0
K67A61067B3,2022,利息收入,revenue,57904.0
K67A61067B3,2022,其他收入,revenue,2510862.0
K67A61067B3,2022,收入合計,total,15544378.0
K67A61067B3,2022,人事費,expense,8646665.0
K67A61067B3,2022,業務費,expense,435252.0
K67A61067B3,2022,材料費,expense,1696640.0
K67A61067B3,2022,維護費,expense,44892.0
K67A61067B3,2022,修繕購置費,expense,118013.0
K67A61067B3,2022,雜支,expense,11161.0
K67A61067B3,2022,行政管理費,expense,360780.0
K67A61067B3,2022,業務發展費,expense,1396000.0
K67A61067B3,2022,延後托育支出,expense,412320.0
K67A61067B3,2022,其他支出,expense,2510862.0
K67A61067B3,2022,支出合計,total,15532585.0
K67A61067B3,2022,本期稅前餘絀,surplus,11793.0
K67A61067B3,2022,本期稅後餘絀,surplus,11793.0
K81731FCDA3,2022,教保費收入,revenue,15201816.0
K81731FCDA3,2022,教保費收入減項,revenue,-275455.0
K81731FCDA3,2022,延後托育收入,revenue,381610.0
K81731FCDA3,2022,利息收入,revenue,45858.0
K81731FCDA3,2022,其他收入,revenue,1601725.0
K81731FCDA3,2022,收入合計,total,16955554.0
K81731FCDA3,2022,人事費,expense,10636839.0
K81731FCDA3,2022,業務費,expense,442738.0
K81731FCDA3,2022,材料費,expense,1677112.0
K81731FCDA3,2022,維護費,expense,68584.0
K81731FCDA3,2022,修繕購置費,expense,167282.0
K81731FCDA3,2022,雜支,expense,35173.0
K81731FCDA3,2022,行政管理費,expense,293292.0
K81731FCDA3,2022,業務發展費,expense,509500.0
K81731FCDA3,2022,延後托育支出,expense,343225.0
K81731FCDA3,2022,其他支出,expense,1601725.0
K81731FCDA3,2022,支出合計,total,15775470.0
K81731FCDA3,2022,本期稅前餘絀,surplus,1180084.0
K81731FCDA3,2022,本期稅後餘絀,surplus,1180084.0
KE2E8B37088,2022,教保費收入,revenue,12621451.0
KE2E8B37088,2022,教保費收入減項,revenue,-103180.0
KE2E8B37088,2022,延後托育收入,revenue,484375.0
KE2E8B37088,2022,利息收入,revenue,50243.0
KE2E8B37088,2022,其他收入,revenue,1927610.0
KE2E8B37088,2022,收入合計,total,14080499.0
KE2E8B37088,2022,人事費,expense,8845271.0
KE2E8B37088,2022,業務費,expense,435559.0
KE2E8B37088,2022,材料費,expense,1819194.0
KE2E8B37088,2022,維護費,expense,135536.0
KE2E8B37088,2022,修繕購置費,expense,167134.0
KE2E8B37088,2022,雜支,expense,13647.0
KE2E8B37088,2022,行政管理費,expense,260780.0
KE2E8B37088,2022,業務發展費,expense,890000.0
KE2E8B37088,2022,延後托育支出,expense,364800.0
KE2E8B37088,2022,其他支出,expense,127610.0
KE2E8B37088,2022,支出合計,total,14859531.0
KE2E8B37088,2022,本期稅前餘絀,surplus,120968.0
KE2E8B37088,2022,所得稅費用,expense,3945.0
KE2E8B37088,2022,本期稅後餘絀,surplus,117023.0
KF984F05B3B,2022,教保費收入,revenue,5.0
KF984F05B3B,2022,教保費收入減項,revenue,-1098654.0
KF984F05B3B,2022,延後托育收入,revenue,2.0
KF984F05B3B,2022,利息收入,revenue,38066.0
KF984F05B3B,2022,其他收入,revenue,3632518.0
KF984F05B3B,2022,收入合計,total,16335675.0
KF984F05B3B,2022,人事費,expense,8582980.0
KF984F05B3B,2022,業務費,expense,515572.0
KF984F05B3B,2022,材料費,expense,1673227.0
KF984F05B3B,2022,維護費,expense,79128.0
KF984F05B3B,2022,修繕購置費,expense,134338.0
KF984F05B3B,2022,雜支,expense,32666.0
KF984F05B3B,2022,行政管理費,expense,170983.0
KF984F05B3B,2022,業務發展費,expense,980000.0
KF984F05B3B,2022,延後托育支出,expense,347430.0
KF984F05B3B,2022,其他支出,expense,3632518.0
KF984F05B3B,2022,支出合計,total,16148842.0
KF984F05B3B,2022,本期稅前餘絀,surplus,186833.0
KF984F05B3B,2022,所得稅費用,expense,1.0
KF984F05B3B,2022,本期稅後餘絀,surplus,186833.0
K557631E383,2022,教保費收入,revenue,15241554.0
K557631E383,2022,教保費收入減項,revenue,-139135.0
K557631E383,2022,延後托育收入,revenue,759480.0
K557631E383,2022,利息收入,revenue,32334.0
K557631E383,2022,其他收入,revenue,3471196.0
K557631E383,2022,收入合計,total,19365429.0
K557631E383,2022,人事費,expense,10307328.0
K557631E383,2022,業務費,expense,806304.0
K557631E383,2022,材料費,expense,2092018.0
K557631E383,2022,維護費,expense,156865.0
K557631E383,2022,修繕購置費,expense,160723.0
K557631E383,2022,雜支,expense,48071.0
K557631E383,2022,行政管理費,expense,196420.0
K557631E383,2022,延後托育支出,expense,475999.0
K557631E383,2022,其他支出,expense,3471196.0
K557631E383,2022,支出合計,total,17714924.0
K557631E383,2022,本期稅前餘絀,surplus,1650505.0
K557631E383,2022,本期稅後餘絀,surplus,1650505.0
KEF0B2D1C01,2022,教保費收入,revenue,10231920.0
KEF0B2D1C01,2022,教保費收入減項,revenue,-144679.0
KEF0B2D1C01,2022,延後托育收入,revenue,199245.0
KEF0B2D1C01,2022,利息收入,revenue,44944.0
KEF0B2D1C01,2022,其他收入,revenue,2196066.0
KEF0B2D1C01,2022,收入合計,total,12527496.0
KEF0B2D1C01,2022,人事費,expense,5405235.0
KEF0B2D1C01,2022,業務費,expense,300527.0
KEF0B2D1C01,2022,材料費,expense,941354.0
KEF0B2D1C01,2022,維護費,expense,70252.0
KEF0B2D1C01,2022,修繕購置費,expense,61891.0
KEF0B2D1C01,2022,公共事務管理費,expense,131000.0
KEF0B2D1C01,2022,雜支,expense,20548.0
KEF0B2D1C01,2022,行政管理費,expense,125760.0
KEF0B2D1C01,2022,業務發展費,expense,1703000.0
KEF0B2D1C01,2022,延後托育支出,expense,168946.0
KEF0B2D1C01,2022,其他支出,expense,2196066.0
KEF0B2D1C01,2022,支出合計,total,11810719.0
KEF0B2D1C01,2022,本期稅前餘絀,surplus,716777.0
KEF0B2D1C01,2022,本期稅後餘絀,surplus,716777.0
KF3442B4BCB,2022,教保費收入,revenue,10141140.0
KF3442B4BCB,2022,教保費收入減項,revenue,-111537.0
KF3442B4BCB,2022,延後托育收入,revenue,628710.0
KF3442B4BCB,2022,利息收入,revenue,58606.0
KF3442B4BCB,2022,其他收入,revenue,2636325.0
KF3442B4BCB,2022,收入合計,total,13353244.0
KF3442B4BCB,2022,人事費,expense,6071285.0
KF3442B4BCB,2022,業務費,expense,216419.0
KF3442B4BCB,2022,材料費,expense,1040033.0
KF3442B4BCB,2022,維護費,expense,45508.0
KF3442B4BCB,2022,修繕購置費,expense,46782.0
KF3442B4BCB,2022,雜支,expense,918.0
KF3442B4BCB,2022,行政管理費,expense,124440.0
KF3442B4BCB,2022,業務發展費,expense,1580000.0
KF3442B4BCB,2022,延後托育支出,expense,527664.0
KF3442B4BCB,2022,其他支出,expense,2636325.0
KF3442B4BCB,2022,支出合計,total,13050654.0
KF3442B4BCB,2022,本期稅前餘絀,surplus,302590.0
KF3442B4BCB,2022,本期稅後餘絀,surplus,302590.0
KBEC7666275,2022,教保費收入,revenue,10529131.0
KBEC7666275,2022,教保費收入減項,revenue,-238428.0
KBEC7666275,2022,延後托育收入,revenue,214485.0
KBEC7666275,2022,利息收入,revenue,180980.0
KBEC7666275,2022,其他收入,revenue,2493958.0
KBEC7666275,2022,收入合計,total,13018126.0
KBEC7666275,2022,人事費,expense,6714037.0
KBEC7666275,2022,業務費,expense,553298.0
KBEC7666275,2022,材料費,expense,1127708.0
KBEC7666275,2022,維護費,expense,75333.0
KBEC7666275,2022,修繕購置費,expense,109735.0
KBEC7666275,2022,雜支,expense,44239.0
KBEC7666275,2022,行政管理費,expense,147589.0
KBEC7666275,2022,業務發展費,expense,1052100.0
KBEC7666275,2022,延後托育支出,expense,210363.0
KBEC7666275,2022,其他支出,expense,2493958.0
KBEC7666275,2022,支出合計,total,12528360.0
KBEC7666275,2022,本期稅前餘絀,surplus,489766.0
KBEC7666275,2022,本期稅後餘絀,surplus,489766.0
K506842339C,2022,教保費收入,revenue,9626000.0
K506842339C,2022,教保費收入減項,revenue,-98862.0
K506842339C,2022,延後托育收入,revenue,552300.0
K506842339C,2022,利息收入,revenue,45094.0
K506842339C,2022,其他收入,revenue,1592055.0
K506842339C,2022,收入合計,total,11717487.0
K506842339C,2022,人事費,expense,5930070.0
K506842339C,2022,業務費,expense,243980.0
K506842339C,2022,材料費,expense,1104094.0
K506842339C,2022,維護費,expense,80244.0
K506842339C,2022,修繕購置費,expense,110008.0
K506842339C,2022,雜支,expense,1660.0
K506842339C,2022,行政管理費,expense,191700.0
K506842339C,2022,業務發展費,expense,1925000.0
K506842339C,2022,延後托育支出,expense,365900.0
K506842339C,2022,其他支出,expense,1592055.0
K506842339C,2022,支出合計,total,11546511.0
K506842339C,2022,本期稅前餘絀,surplus,170976.0
K506842339C,2022,本期稅後餘絀,surplus,170076.0
K4574C62080,2022,教保費收入,revenue,11776298.0
K4574C62080,2022,教保費收入減項,revenue,-132709.0
K4574C62080,2022,延後托育收入,revenue,344070.0
K4574C62080,2022,利息收入,revenue,35278.0
K4574C62080,2022,其他收入,revenue,2621199.0
K4574C62080,2022,收入合計,total,14644136.0
K4574C62080,2022,人事費,expense,7877577.0
K4574C62080,2022,業務費,expense,447536.0
K4574C62080,2022,材料費,expense,1545579.0
K4574C62080,2022,維護費,expense,20711.0
K4574C62080,2022,修繕購置費,expense,166399.0
K4574C62080,2022,雜支,expense,12468.0
K4574C62080,2022,行政管理費,expense,243980.0
K4574C62080,2022,業務發展費,expense,1678000.0
K4574C62080,2022,延後托育支出,expense,226059.0
K4574C62080,2022,其他支出,expense,2621199.0
K4574C62080,2022,支出合計,total,14839508.0
K4574C62080,2022,本期稅前餘絀,surplus,-195372.0
K4574C62080,2022,本期稅後餘絀,surplus,-195372.0
K67BABA0726,2022,教保費收入,revenue,12142656.0
K67BABA0726,2022,教保費收入減項,revenue,-291131.0
K67BABA0726,2022,延後托育收入,revenue,310280.0
K67BABA0726,2022,利息收入,revenue,34550.0
K67BABA0726,2022,其他收入,revenue,1179952.0
K67BABA0726,2022,收入合計,total,13376316.0
K67BABA0726,2022,人事費,expense,7228314.0
K67BABA0726,2022,業務費,expense,558702.0
K67BABA0726,2022,材料費,expense,1841041.0
K67BABA0726,2022,維護費,expense,104389.0
K67BABA0726,2022,修繕購置費,expense,15917.0
K67BABA0726,2022,雜支,expense,33004.0
K67BABA0726,2022,行政管理費,expense,260780.0
K67BABA0726,2022,延後托育支出,expense,285367.0
K67BABA0726,2022,其他支出,expense,1179052.0
K67BABA0726,2022,支出合計,total,11650727.0
K67BABA0726,2022,本期稅前餘絀,surplus,1725589.0
K67BABA0726,2022,本期稅後餘絀,surplus,1725589.0
KDD826D2227,2022,教保費收入,revenue,11685529.0
KDD826D2227,2022,教保費收入減項,revenue,-138608.0
KDD826D2227,2022,延後托育收入,revenue,404480.0
KDD826D2227,2022,利息收入,revenue,26316.0
KDD826D2227,2022,其他收入,revenue,1644456.0
KDD826D2227,2022,收入合計,total,13622173.0
KDD826D2227,2022,人事費,expense,7235158.0
KDD826D2227,2022,業務費,expense,265794.0
KDD826D2227,2022,材料費,expense,1243320.0
KDD826D2227,2022,維護費,expense,42266.0
KDD826D2227,2022,修繕購置費,expense,154575.0
KDD826D2227,2022,雜支,expense,160.0
KDD826D2227,2022,行政管理費,expense,239682.0
KDD826D2227,2022,業務發展費,expense,2329334.0
KDD826D2227,2022,延後托育支出,expense,218246.0
KDD826D2227,2022,其他支出,expense,1644456.0
KDD826D2227,2022,支出合計,total,13372991.0
KDD826D2227,2022,本期稅前餘絀,surplus,249182.0
KDD826D2227,2022,本期稅後餘絀,surplus,249182.0
K6E947C0B9C,2022,教保費收入,revenue,22705452.0
K6E947C0B9C,2022,教保費收入減項,revenue,-321785.0
K6E947C0B9C,2022,延後托育收入,revenue,498000.0
K6E947C0B9C,2022,利息收入,revenue,31308.0
K6E947C0B9C,2022,其他收入,revenue,2017034.0
K6E947C0B9C,2022,收入合計,total,24930009.0
K6E947C0B9C,2022,人事費,expense,15206445.0
K6E947C0B9C,2022,業務費,expense,1059548.0
K6E947C0B9C,2022,材料費,expense,2285769.0
K6E947C0B9C,2022,維護費,expense,97182.0
K6E947C0B9C,2022,修繕購置費,expense,321732.0
K6E947C0B9C,2022,雜支,expense,69335.0
K6E947C0B9C,2022,行政管理費,expense,400000.0
K6E947C0B9C,2022,業務發展費,expense,1467200.0
K6E947C0B9C,2022,延後托育支出,expense,468400.0
K6E947C0B9C,2022,其他支出,expense,2017934.0
K6E947C0B9C,2022,支出合計,total,23393545.0
K6E947C0B9C,2022,本期稅前餘絀,surplus,1537364.0
K6E947C0B9C,2022,本期稅後餘絀,surplus,1537364.0
K39DA25503E,2022,教保費收入,revenue,23329857.0
K39DA25503E,2022,教保費收入減項,revenue,-508322.0
K39DA25503E,2022,延後托育收入,revenue,451770.0
K39DA25503E,2022,利息收入,revenue,51980.0
K39DA25503E,2022,其他收入,revenue,838966.0
K39DA25503E,2022,收入合計,total,24164251.0
K39DA25503E,2022,人事費,expense,14214119.0
K39DA25503E,2022,業務費,expense,817728.0
K39DA25503E,2022,材料費,expense,3159212.0
K39DA25503E,2022,維護費,expense,78326.0
K39DA25503E,2022,修繕購置費,expense,343390.0
K39DA25503E,2022,雜支,expense,4910.0
K39DA25503E,2022,行政管理費,expense,366667.0
K39DA25503E,2022,業務發展費,expense,1390000.0
K39DA25503E,2022,延後托育支出,expense,301456.0
K39DA25503E,2022,其他支出,expense,838966.0
K39DA25503E,2022,支出合計,total,21514774.0
K39DA25503E,2022,所得稅費用,expense,4315.0
K39DA25503E,2022,本期稅後餘絀,surplus,2645162.0
KC0365E3036,2022,教保費收入,revenue,8687554.0
KC0365E3036,2022,教保費收入減項,revenue,-1892709.0
KC0365E3036,2022,延後托育收入,revenue,169300.0
KC0365E3036,2022,利息收入,revenue,14171.0
KC0365E3036,2022,其他收入,revenue,28885.0
KC0365E3036,2022,收入合計,total,7007201.0
KC0365E3036,2022,人事費,expense,6055356.0
KC0365E3036,2022,業務費,expense,219362.0
KC0365E3036,2022,材料費,expense,825802.0
KC0365E3036,2022,維護費,expense,21079.0
KC0365E3036,2022,修繕購置費,expense,264795.0
KC0365E3036,2022,雜支,expense,15878.0
KC0365E3036,2022,行政管理費,expense,199735.0
KC0365E3036,2022,延後托育支出,expense,126732.0
KC0365E3036,2022,其他支出,expense,28885.0
KC0365E3036,2022,支出合計,total,7557889.0
KC0365E3036,2022,本期稅前餘絀,surplus,-550688.0
KC0365E3036,2022,本期稅後餘絀,surplus,-550688.0
KBD1D2CF7BD,2022,教保費收入,revenue,6081791.0
KBD1D2CF7BD,2022,教保費收入減項,revenue,-666069.0
KBD1D2CF7BD,2022,延後托育收入,revenue,84250.0
KBD1D2CF7BD,2022,利息收入,revenue,8853.0
KBD1D2CF7BD,2022,其他收入,revenue,115175.0
KBD1D2CF7BD,2022,收入合計,total,3624000.0
KBD1D2CF7BD,2022,人事費,expense,4620897.0
KBD1D2CF7BD,2022,業務費,expense,263825.0
KBD1D2CF7BD,2022,材料費,expense,791429.0
KBD1D2CF7BD,2022,維護費,expense,73325.0
KBD1D2CF7BD,2022,修繕購置費,expense,167411.0
KBD1D2CF7BD,2022,雜支,expense,25685.0
KBD1D2CF7BD,2022,行政管理費,expense,169250.0
KBD1D2CF7BD,2022,延後托育支出,expense,84250.0
KBD1D2CF7BD,2022,其他支出,expense,115175.0
KBD1D2CF7BD,2022,支出合計,total,6141997.0
KBD1D2CF7BD,2022,本期稅前餘絀,surplus,-517997.0
KBD1D2CF7BD,2022,本期稅後餘絀,surplus,-517997.0
KED39D6F381,2022,教保費收入,revenue,19451504.0
KED39D6F381,2022,教保費收入減項,revenue,-117274.0
KED39D6F381,2022,延後托育收入,revenue,8290.0
KED39D6F381,2022,利息收入,revenue,36033.0
KED39D6F381,2022,其他收入,revenue,965167.0
KED39D6F381,2022,收入合計,total,20343720.0
KED39D6F381,2022,人事費,expense,12821946.0
KED39D6F381,2022,業務費,expense,363575.0
KED39D6F381,2022,材料費,expense,1995556.0
KED39D6F381,2022,維護費,expense,139544.0
KED39D6F381,2022,修繕購置費,expense,232869.0
KED39D6F381,2022,雜支,expense,9982.0
KED39D6F381,2022,行政管理費,expense,278859.0
KED39D6F381,2022,業務發展費,expense,1364404.0
KED39D6F381,2022,延後托育支出,expense,82900.0
KED39D6F381,2022,其他支出,expense,965167.0
KED39D6F381,2022,支出合計,total,18180192.0
KED39D6F381,2022,本期稅前餘絀,surplus,2163528.0
KED39D6F381,2022,本期稅後餘絀,surplus,2163528.0
K2415A70C05,2023,教保費收入,revenue,17324859.0
K2415A70C05,2023,教保費收入減項,revenue,-94176.0
K2415A70C05,2023,延長照顧服務收入,revenue,337868.0
K2415A70C05,2023,利息收入,revenue,82077.0
K2415A70C05,2023,其他收入,revenue,1344392.0
K2415A70C05,2023,收入合計,total,18995020.0
K2415A70C05,2023,人事費,expense,11797585.0
K2415A70C05,2023,業務費,expense,394450.0
K2415A70C05,2023,材料費,expense,2216621.0
K2415A70C05,2023,維護費,expense,51581.0
K2415A70C05,2023,修繕購置費,expense,28074.0
K2415A70C05,2023,雜支,expense,18950.0
K2415A70C05,2023,行政管理費,expense,325932.0
K2415A70C05,2023,業務發展費,expense,2388000.0
K2415A70C05,2023,延長照顧服務支出,expense,176808.0
K2415A70C05,2023,其他支出,expense,1344392.0
K2415A70C05,2023,呆帳損失,expense,1828.0
K2415A70C05,2023,支出合計,total,18744221.0
K2415A70C05,2023,本期稅前餘絀,surplus,250799.0
K2415A70C05,2023,本期稅後餘絀,surplus,250799.0
K15CCE45A4E,2023,教保費收入,revenue,12764928.0
K15CCE45A4E,2023,教保費收入減項,revenue,-73967.0
K15CCE45A4E,2023,延長照顧服務收入,revenue,155084.0
K15CCE45A4E,2023,利息收入,revenue,68971.0
K15CCE45A4E,2023,其他收入,revenue,935839.0
K15CCE45A4E,2023,收入合計,total,13850855.0
K15CCE45A4E,2023,人事費,expense,9157815.0
K15CCE45A4E,2023,業務費,expense,463878.0
K15CCE45A4E,2023,材料費,expense,1219134.0
K15CCE45A4E,2023,維護費,expense,81966.0
K15CCE45A4E,2023,修繕購置費,expense,107677.0
K15CCE45A4E,2023,公共事務管理費,expense,20538.0
K15CCE45A4E,2023,雜支,expense,6095.0
K15CCE45A4E,2023,行政管理費,expense,229600.0
K15CCE45A4E,2023,業務發展費,expense,1833375.0
K15CCE45A4E,2023,延長照顧服務支出,expense,143778.0
K15CCE45A4E,2023,其他支出,expense,935839.0
K15CCE45A4E,2023,支出合計,total,14199695.0
K15CCE45A4E,2023,本期稅前餘絀,surplus,-348840.0
K15CCE45A4E,2023,本期稅後餘絀,surplus,-348840.0
K54E0E6A4A2,2023,教保費收入,revenue,10090612.0
K54E0E6A4A2,2023,教保費收入減項,revenue,-70525.0
K54E0E6A4A2,2023,延長照顧服務收入,revenue,345159.0
K54E0E6A4A2,2023,利息收入,revenue,57597.0
K54E0E6A4A2,2023,其他收入,revenue,3721263.0
K54E0E6A4A2,2023,收入合計,total,14144106.0
K54E0E6A4A2,2023,人事費,expense,5280926.0
K54E0E6A4A2,2023,業務費,expense,480075.0
K54E0E6A4A2,2023,材料費,expense,1350447.0
K54E0E6A4A2,2023,維護費,expense,105827.0
K54E0E6A4A2,2023,修繕購置費,expense,105781.0
K54E0E6A4A2,2023,雜支,expense,5992.0
K54E0E6A4A2,2023,行政管理費,expense,117840.0
K54E0E6A4A2,2023,業務發展費,expense,2393000.0
K54E0E6A4A2,2023,延長照顧服務支出,expense,331321.0
K54E0E6A4A2,2023,其他支出,expense,3721263.0
K54E0E6A4A2,2023,支出合計,total,13893372.0
K54E0E6A4A2,2023,本期稅前餘絀,surplus,250734.0
K54E0E6A4A2,2023,本期稅後餘絀,surplus,250734.0
KDF998FD925,2023,教保費收入,revenue,6202211.0
KDF998FD925,2023,教保費收入減項,revenue,-37864.0
KDF998FD925,2023,延長照顧服務收入,revenue,218400.0
KDF998FD925,2023,利息收入,revenue,55146.0
KDF998FD925,2023,其他收入,revenue,2593336.0
KDF998FD925,2023,收入合計,total,9031229.0
KDF998FD925,2023,人事費,expense,2899218.0
KDF998FD925,2023,業務費,expense,384913.0
KDF998FD925,2023,材料費,expense,1098507.0
KDF998FD925,2023,維護費,expense,33078.0
KDF998FD925,2023,修繕購置費,expense,143845.0
KDF998FD925,2023,雜支,expense,6373.0
KDF998FD925,2023,行政管理費,expense,90012.0
KDF998FD925,2023,業務發展費,expense,1300000.0
KDF998FD925,2023,延長照顧服務支出,expense,159722.0
KDF998FD925,2023,其他支出,expense,2593336.0
KDF998FD925,2023,支出合計,total,8709004.0
KDF998FD925,2023,本期稅前餘絀,surplus,322225.0
KDF998FD925,2023,本期稅後餘絀,surplus,322225.0
K25B89B6B3E,2023,教保費收入,revenue,9017887.0
K25B89B6B3E,2023,教保費收入減項,revenue,-65227.0
K25B89B6B3E,2023,延長照顧服務收入,revenue,168240.0
K25B89B6B3E,2023,利息收入,revenue,71207.0
K25B89B6B3E,2023,其他收入,revenue,3729484.0
K25B89B6B3E,2023,收入合計,total,12921591.0
K25B89B6B3E,2023,人事費,expense,5032018.0
K25B89B6B3E,2023,業務費,expense,421276.0
K25B89B6B3E,2023,材料費,expense,1180578.0
K25B89B6B3E,2023,維護費,expense,88595.0
K25B89B6B3E,2023,修繕購置費,expense,111709.0
K25B89B6B3E,2023,雜支,expense,26415.0
K25B89B6B3E,2023,行政管理費,expense,112681.0
K25B89B6B3E,2023,業務發展費,expense,1782519.0
K25B89B6B3E,2023,延長照顧服務支出,expense,168240.0
K25B89B6B3E,2023,其他支出,expense,3729484.0
K25B89B6B3E,2023,支出合計,total,12653515.0
K25B89B6B3E,2023,本期稅前餘絀,surplus,268076.0
K25B89B6B3E,2023,本期稅後餘絀,surplus,268076.0
KB7027794AA,2023,教保費收入,revenue,11753640.0
KB7027794AA,2023,教保費收入減項,revenue,-148473.0
KB7027794AA,2023,延長照顧服務收入,revenue,275006.0
KB7027794AA,2023,利息收入,revenue,71787.0
KB7027794AA,2023,其他收入,revenue,3186160.0
KB7027794AA,2023,收入合計,total,15138118.0
KB7027794AA,2023,人事費,expense,6839375.0
KB7027794AA,2023,業務費,expense,514283.0
KB7027794AA,2023,材料費,expense,1602786.0
KB7027794AA,2023,維護費,expense,104233.0
KB7027794AA,2023,修繕購置費,expense,116753.0
KB7027794AA,2023,雜支,expense,19288.0
KB7027794AA,2023,行政管理費,expense,262780.0
KB7027794AA,2023,業務發展費,expense,2039112.0
KB7027794AA,2023,延長照顧服務支出,expense,266206.0
KB7027794AA,2023,其他支出,expense,3186160.0
KB7027794AA,2023,支出合計,total,14950976.0
KB7027794AA,2023,本期稅前餘絀,surplus,187142.0
KB7027794AA,2023,本期稅後餘絀,surplus,187142.0
KA17D8F5F9A,2023,教保費收入,revenue,20772125.0
KA17D8F5F9A,2023,教保費收入減項,revenue,-331875.0
KA17D8F5F9A,2023,延長照顧服務收入,revenue,418145.0
KA17D8F5F9A,2023,利息收入,revenue,125882.0
KA17D8F5F9A,2023,其他收入,revenue,2813277.0
KA17D8F5F9A,2023,收入合計,total,23797554.0
KA17D8F5F9A,2023,人事費,expense,14991246.0
KA17D8F5F9A,2023,業務費,expense,653272.0
KA17D8F5F9A,2023,材料費,expense,2438717.0
KA17D8F5F9A,2023,維護費,expense,155492.0
KA17D8F5F9A,2023,修繕購置費,expense,243262.0
KA17D8F5F9A,2023,雜支,expense,37657.0
KA17D8F5F9A,2023,行政管理費,expense,358913.0
KA17D8F5F9A,2023,業務發展費,expense,1772000.0
KA17D8F5F9A,2023,延長照顧服務支出,expense,385564.0
KA17D8F5F9A,2023,其他支出,expense,2813277.0
KA17D8F5F9A,2023,支出合計,total,23849400.0
KA17D8F5F9A,2023,本期稅前餘絀,surplus,-51846.0
KA17D8F5F9A,2023,本期稅後餘絀,surplus,-51846.0
K9FE59C70CF,2023,教保費收入,revenue,11397036.0
K9FE59C70CF,2023,教保費收入減項,revenue,-166087.0
K9FE59C70CF,2023,延長照顧服務收入,revenue,219505.0
K9FE59C70CF,2023,利息收入,revenue,107460.0
K9FE59C70CF,2023,其他收入,revenue,3003631.0
K9FE59C70CF,2023,收入合計,total,16561545.0
K9FE59C70CF,2023,人事費,expense,6549857.0
K9FE59C70CF,2023,業務費,expense,481885.0
K9FE59C70CF,2023,材料費,expense,1263486.0
K9FE59C70CF,2023,維護費,expense,122799.0
K9FE59C70CF,2023,修繕購置費,expense,135491.0
K9FE59C70CF,2023,雜支,expense,390.0
K9FE59C70CF,2023,行政管理費,expense,241682.0
K9FE59C70CF,2023,業務發展費,expense,2729845.0
K9FE59C70CF,2023,延長照顧服務支出,expense,113754.0
K9FE59C70CF,2023,其他支出,expense,5003631.0
K9FE59C70CF,2023,支出合計,total,16642820.0
K9FE59C70CF,2023,本期稅前餘絀,surplus,-81275.0
K9FE59C70CF,2023,本期稅後餘絀,surplus,-81275.0
K5BDC0C740F,2023,教保費收入,revenue,6873638.0
K5BDC0C740F,2023,教保費收入減項,revenue,-165993.0
K5BDC0C740F,2023,延長照顧服務收入,revenue,481110.0
K5BDC0C740F,2023,利息收入,revenue,77347.0
K5BDC0C740F,2023,其他收入,revenue,2611976.0
K5BDC0C740F,2023,收入合計,total,9878078.0
K5BDC0C740F,2023,人事費,expense,3361395.0
K5BDC0C740F,2023,業務費,expense,356119.0
K5BDC0C740F,2023,材料費,expense,868837.0
K5BDC0C740F,2023,維護費,expense,87109.0
K5BDC0C740F,2023,修繕購置費,expense,67046.0
K5BDC0C740F,2023,公共事務管理費,expense,71860.0
K5BDC0C740F,2023,雜支,expense,8923.0
K5BDC0C740F,2023,行政管理費,expense,147220.0
K5BDC0C740F,2023,業務發展費,expense,1930000.0
K5BDC0C740F,2023,延長照顧服務支出,expense,291020.0
K5BDC0C740F,2023,其他支出,expense,2611976.0
K5BDC0C740F,2023,支出合計,total,9801505.0
K5BDC0C740F,2023,本期稅前餘絀,surplus,76573.0
K5BDC0C740F,2023,本期稅後餘絀,surplus,76573.0
K9A79920811,2023,教保費收入,revenue,12476283.0
K9A79920811,2023,教保費收入減項,revenue,-114552.0
K9A79920811,2023,延長照顧服務收入,revenue,334160.0
K9A79920811,2023,利息收入,revenue,84148.0
K9A79920811,2023,其他收入,revenue,3996023.0
K9A79920811,2023,收入合計,total,16776062.0
K9A79920811,2023,人事費,expense,8924216.0
K9A79920811,2023,業務費,expense,628248.0
K9A79920811,2023,材料費,expense,1539261.0
K9A79920811,2023,維護費,expense,38812.0
K9A79920811,2023,修繕購置費,expense,136372.0
K9A79920811,2023,雜支,expense,1982.0
K9A79920811,2023,行政管理費,expense,239682.0
K9A79920811,2023,業務發展費,expense,176650.0
K9A79920811,2023,延長照顧服務支出,expense,334160.0
K9A79920811,2023,其他支出,expense,3996023.0
K9A79920811,2023,支出合計,total,16015406.0
